                                                                    VIRUS STRAIN	               CLADE
                    A/Thailand/LFPN-2004/2004|Human|AY679514|2004-XX-XX|Thailand	                   1
                        A/Hong_Kong/213/2003|Human|EF541401|2003-XX-XX|Hong_Kong	                   1
                 A/quail/Vietnam/TG-007B/2004|Avian|DQ099757|2004-XX-XX|Viet_Nam	                   1
             A/chicken/Thailand/ICRC-213/2007|Avian|EU497921|2007-08-23|Thailand	                   1
 A/gray-crowed_crane/Thailand/VSMU-4-CBI/2005|Avian|EF206696|2005-XX-XX|Thailand	                   1
                      A/Viet_Nam/HN30408/2005|Human|EF456803|2005-XX-XX|Viet_Nam	                   1
    A/openbill_stork/Thailand/VSMU-4-NSN/2004|Avian|HM627913|2004-02-05|Thailand	                   1
                    A/chicken/Vietnam/23/2004|Avian|CY028708|2004-XX-XX|Viet_Nam	                   1
  A/open-billed_stork/Nakhonsawan/BBA2611M/05|Avian|EF112284|2005-XX-XX|Thailand	                   1
   A/tree_sparrow/Ratchaburi/VSMU-16-RBR/2005|Avian|AB450578|2005-XX-XX|Thailand	                   1
A/chicken/Thailand/Sukhothai/NIAH6-3-0013/2005|Avian|FJ265577|2005-XX-XX|Thailand	                   1
                 A/chicken/Thailand/CH-2/2004|Avian|AY649382|2004-XX-XX|Thailand	                   1
           A/Duck/Vietnam/Soc_Trang_680C/2005|Avian|EU124175|2005-12-17|Viet_Nam	                   1
        A/Kalij_pheasant/Thailand/vsmu-1/2008|Avian|EU676317|2008-XX-XX|Thailand	                   1
               A/chicken/Thailand/NS-339/2008|Avian|EU620652|2008-XX-XX|Thailand	                   1
                     A/duck/Vietnam/5004/2005|Avian|EU118130|2005-XX-XX|Viet_Nam	                   1
          A/tiger/Suphanburi/Thailand/Ti-1/04|Tiger|AY646167|2004-XX-XX|Thailand	                   1
            A/tiger/Thailand/VSMU-11-SPB/2004|Tiger|EF178531|2004-XX-XX|Thailand	                   1
                      A/duck/Vietnam/MB2/2007|Avian|JX021299|2007-02-20|Viet_Nam	                   1
         A/chicken/Uthaithani/NIAH115067/2008|Avian|FJ743696|2008-11-XX|Thailand	                   1
           A/Chicken/Vietnam/Long_An_636/2005|Avian|EU124168|2005-11-21|Viet_Nam	                   1
                 A/chicken/Loei/NIAH2373/2004|Avian|AB450557|2004-XX-XX|Thailand	                   1
                   A/duck/Cambodia/D14AL/2006|Avian|HQ200450|2006-02-04|Cambodia	                   1
                    A/duck/Cambodia/D1KC/2006|Avian|HQ200595|2006-XX-XX|Cambodia	                   1
                        A/Vietnam/UT3030/2003|Human|HM114465|2003-12-29|Viet_Nam	                   1
                    A/duck/Cambodia/D3KP/2006|Avian|HQ200519|2006-03-24|Cambodia	                   1
             A/Tiger/Thailand/VSMU-1-SPB/2004|Tiger|AY834279|2004-XX-XX|Thailand	                   1
                    A/Vietnam/UT30408III/2005|Human|HM114529|2005-02-27|Viet_Nam	                   1
                   A/quail/Thailand/CU-330/06|Avian|EU616851|2006-XX-XX|Thailand	                   1
  A/open-billed_stork/Nakhonsawan/BBD3209M/05|Avian|EF112281|2005-XX-XX|Thailand	                   1
                    A/tiger/Thailand/CU-T4/04|Tiger|AY972539|2004-XX-XX|Thailand	                   1
  A/open-billed_stork/Nakhonsawan/BBD1621J/05|Avian|EF112275|2005-XX-XX|Thailand	                   1
           A/pigeon/Thailand/VSMU-25-BKK/2005|Avian|EF206698|2005-XX-XX|Thailand	                   1
  A/open-bill_stork/Thailand/VSMU-15-ATG/2005|Avian|AB450577|2005-XX-XX|Thailand	                   1
                   A/quail/Thailand/CU-332/06|Avian|EU616867|2006-XX-XX|Thailand	                   1
                   A/duck/Vietnam/NCVD07/2005|Avian|EF566196|2005-XX-XX|Viet_Nam	                   1
A/open-billed_stork/Nakhonsawan/BBD0104F/2004|Avian|DQ989961|2004-XX-XX|Thailand	                   1
                    A/Thailand/5(KK-494)/2004|Human|AY627885|2004-XX-XX|Thailand	                   1
  A/open-billed_stork/Nakhonsawan/BBD3009M/05|Avian|EF112280|2005-XX-XX|Thailand	                   1
             A/chicken/Angthong/NIAH8334/2004|Avian|AB450564|2004-XX-XX|Thailand	                   1
                         A/Thailand/SP83/2004|Human|EF541410|2004-XX-XX|Thailand	                   1
            A/chicken/Thailand/ICRC-7356/2010|Avian|HM590789|2010-03-24|Thailand	                   1
                     A/duck/Vietnam/5003/2005|Avian|EU118129|2005-XX-XX|Viet_Nam	                   1
                 A/chicken/Vietnam/DT171/2004|Avian|DQ099759|2004-XX-XX|Viet_Nam	                   1
            A/tiger/Thailand/VSMU-23-CBI/2004|Tiger|EF178532|2004-XX-XX|Thailand	                   1
        A/chicken/Sukhothai/NIAH6-3-0018/2005|Avian|EF582408|2005-XX-XX|Thailand	                   1
         A/chicken/Suphanburi/NIAH108192/2005|Avian|AB450565|2005-XX-XX|Thailand	                   1
                         A/Viet_Nam/JP14/2005|Human|EF456799|2005-XX-XX|Viet_Nam	                   1
                    A/chicken/Viet_Nam/1/2004|Avian|EF541409|2004-XX-XX|Viet_Nam	                   1
                           A/Thailand/16/2004|Human|EF541408|2004-XX-XX|Thailand	                   1
                 A/chicken/Thailand/KU14/2004|Avian|JN634875|2004-XX-XX|Thailand	                   1
A/open-billed_stork/Nakhonsawan/BBD1521J/2005|Avian|DQ989987|2005-XX-XX|Thailand	                   1
                    A/Thailand/1(KAN-1A)/2004|Human|EF107522|2004-XX-XX|Thailand	                   1
   A/open-bill_stork/Thailand/VSMU-2-NSN/2004|Avian|AB450569|2004-XX-XX|Thailand	                   1
          A/pigeon/Thailand/Uttaradit-01/2004|Avian|FJ265566|2004-XX-XX|Thailand	                   1
     A/tree_sparrow/Thailand/VSMU-16-RBR/2005|Avian|EF178506|2005-XX-XX|Thailand	                   1
               A/chicken/Thailand/PC-168/2006|Avian|DQ999880|2006-XX-XX|Thailand	                   1
                     A/Thailand/3(SP-83)/2004|Human|AY577314|2004-XX-XX|Thailand	                   1
A/open-billed_stork/Nakhonsawan/BBD2616F/2005|Avian|DQ989995|2005-XX-XX|Thailand	                   1
        A/unknown/Prachinburi_(Thailand)/6231/2004||GU186640|2004-XX-XX|Thailand	                   1
               A/chicken/Viet_Nam/Ncvd31/2004|Avian|EF541406|2004-01-05|Viet_Nam	                   1
    A/white_peafowl/Bangkok/Thailand/CU-29/04|Avian|DQ083573|2004-XX-XX|Thailand	                   1
                      A/Prachinburi/6231/2004|Human|EF541392|2004-XX-XX|Thailand	                   1
                     A/Vietnam/UT3047III/2004|Human|HM114497|2004-01-20|Viet_Nam	                   1
            A/chicken/Phichit/NIAH606988/2006|Avian|AB450568|2006-XX-XX|Thailand	                   1
                    A/duck/Cambodia/D2KP/2006|Avian|HQ200428|2006-04-04|Cambodia	                   1
                       A/Thailand/Kan353/2004|Human|EF541411|2004-XX-XX|Thailand	                   1
            A/chicken/Thailand/ICRC-V586/2008|Avian|EU497919|2008-XX-XX|Thailand	                   1
                    A/tiger/Thailand/CU-T6/04|Tiger|AY972541|2004-XX-XX|Thailand	                   1
           A/Duck/Vietnam/Dong_Thap_680D/2005|Avian|EU124174|2005-12-17|Viet_Nam	                   1
                A/egret/Hong_Kong/757.2/2003|Avian|AY676034|2003-XX-XX|Hong_Kong	                   1
A/open-billed_stork/Nakhonsawan/BBA0627May/05|Avian|EF112292|2005-XX-XX|Thailand	                   1
                          A/Thailand/676/2005|Human|DQ360835|2005-XX-XX|Thailand	                   1
                     A/chicken/Vietnam/P41/05|Avian|AM183672|2005-XX-XX|Viet_Nam	                   1
A/chicken/Thailand/Kamphaengphet/NIAH6-3-0009/2005|Avian|FJ265575|2005-XX-XX|Thailand	                   1
           A/quail/Phathumthani/NIAH2711/2004|Avian|AB450554|2004-XX-XX|Thailand	                   1
               A/chicken/Thailand/PC-170/2006|Avian|DQ999887|2006-XX-XX|Thailand	                   1
              A/chicken/Cambodia/047LC3b/2005|Avian|HQ200554|2005-03-24|Cambodia	                   1
                       A/duck/Vietnam/7A/2004|Avian|CY031172|2004-XX-XX|Viet_Nam	                   1
               A/chicken/Thailand/ST-351/2008|Avian|FJ868014|2008-XX-XX|Thailand	                   1
                    A/chicken/Vietnam/10/2004|Avian|CY028700|2004-XX-XX|Viet_Nam	                   1
               A/chicken/Kalasin/NIAH317/2004|Avian|AB450551|2004-XX-XX|Thailand	                   1
             A/quail/Thailand/Phichit-01/2004|Avian|FJ265565|2004-XX-XX|Thailand	                   1
                         A/chicken/Laos/7191/2004|Avian|EF541413|2004-XX-XX|Laos	                   1
                     A/parrot/Guangdong/C99/2005|Avian|JX013485|2005-02-01|China	          1-8-9-like
                   A/chicken/Vietnam/G62/2005|Avian|EU118133|2005-XX-XX|Viet_Nam	          1-8-9-like
                         A/duck/Guangdong/173/04|Avian|AY737304|2004-XX-XX|China	          1-8-9-like
        A/duck/Vietnam_Hau_Giang/NCVD-12/2007|Avian|KR732562|2007-XX-XX|Viet_Nam	                 1.1
              A/Muscovy_duck/Ca_Mau/1181/2006|Avian|JX420134|2006-12-29|Viet_Nam	                 1.1
                    A/chicken/Vietnam/29/2007|Avian|CY029631|2007-XX-XX|Viet_Nam	                 1.1
               A/Muscovy_duck/Vietnam/33/2007|Avian|CY029639|2007-XX-XX|Viet_Nam	                 1.1
                 A/chicken/Cambodia/67F8/2008|Avian|JN588944|2008-03-07|Cambodia	                 1.1
                 A/duck/Cambodia/D1KC167/2006|Avian|HQ200483|2006-XX-XX|Cambodia	                 1.1
                 A/chicken/Cambodia/67F4/2008|Avian|JN588810|2008-03-07|Cambodia	                 1.1
            A/duck/Vietnam/An_Giang_680B/2005|Avian|EU124273|2005-12-17|Viet_Nam	                 1.1
                  A/duck/Hau_Giang/07-12/2007|Avian|GU186769|2007-XX-XX|Viet_Nam	                 1.1
                       A/duck/Vietnam/18/2007|Avian|CY029623|2007-XX-XX|Viet_Nam	                 1.1
                A/chicken/Bac_Lieu/07-10/2007|Avian|GU186761|2007-XX-XX|Viet_Nam	                 1.1
                    A/duck/Bac_Lieu/1213/2007|Avian|JX420214|2007-01-06|Viet_Nam	                 1.1
      A/Muscovy_Duck/Vietnam/Ben_Tre_342/2006|Avian|EU124167|2006-07-21|Viet_Nam	                 1.1
                 A/chicken/Bac_Lieu/1214/2007|Avian|JX420158|2007-01-06|Viet_Nam	                 1.1
                   A/duck/Bac_Lieu/07-09/2007|Avian|GU052526|2007-XX-XX|Viet_Nam	                 1.1
               A/Duck/Vietnam/Ca_Mau498A/2006|Avian|EU124164|2006-12-19|Viet_Nam	                 1.1
              A/Muscovy_duck/Ca_Mau/1159/2006|Avian|JX420238|2006-12-27|Viet_Nam	                 1.1
           A/duck/Vietnam_BacLiu/NCVD-10/2007|Avian|KR732433|2007-XX-XX|Viet_Nam	                 1.1
                 A/duck/Cambodia/D5KC167/2006|Avian|HQ200511|2006-08-XX|Cambodia	                 1.1
                   A/duck/Bac_Lieu/07-06/2007|Avian|GU186753|2007-XX-XX|Viet_Nam	                 1.1
           A/Duck/Vietnam/Tien_Giang_409/2006|Avian|EU124166|2006-12-19|Viet_Nam	                 1.1
                 A/duck/Cambodia/D3KC167/2006|Avian|HQ200498|2006-08-XX|Cambodia	                 1.1
              A/Muscovy_duck/Ca_Mau/1185/2006|Avian|JX420222|2006-12-28|Viet_Nam	                 1.1
                A/Duck/Vietnam/Ca_Mau498/2006|Avian|EU124165|2006-12-19|Viet_Nam	                 1.1
             A/Muscovy_duck/Ca_Mau/07-04/2007|Avian|GU186745|2007-XX-XX|Viet_Nam	                 1.1
                 A/duck/Cambodia/D2KC167/2006|Avian|HQ200490|2006-08-XX|Cambodia	                 1.1
                A/chicken/Cambodia/LC1AL/2007|Avian|HQ200575|2007-09-04|Cambodia	                 1.1
                  A/duck/Soc_Trang/07-25/2007|Avian|GU050357|2007-XX-XX|Viet_Nam	                 1.1
                   A/chicken/Ca_Mau/1180/2006|Avian|JX420206|2006-12-27|Viet_Nam	                 1.1
                A/chicken/Cambodia/LC3AL/2007|Avian|HQ200583|2007-09-04|Cambodia	                 1.1
              A/chicken/Vietnam/NCVD-117/2008|Avian|KR732499|2008-XX-XX|Viet_Nam	               1.1.1
                     A/Cambodia/V0606311/2011|Human|JN588809|2011-06-06|Cambodia	               1.1.1
                     A/Cambodia/V0401301/2011|Human|JN588807|2011-03-31|Cambodia	               1.1.1
          A/muscovy_duck/Vietnam/OIE-559/2011|Avian|AB636524|2011-06-XX|Viet_Nam	               1.1.1
                   A/chicken/Vietnam/KG8/2008|Avian|JX021301|2008-03-21|Viet_Nam	               1.1.1
                 A/chicken/Cambodia/67F1/2008|Avian|JN588938|2008-03-07|Cambodia	               1.1.1
                     A/Cambodia/S1211394/2008|Human|HQ200596|2008-12-11|Cambodia	               1.1.1
             A/chicken/Vietnam/NCVD-KA57/2012|Avian|KP097895|2012-01-06|Viet_Nam	               1.1.1
                 A/duck/Vietnam/OIE-0062/2012|Avian|AB727935|2012-02-19|Viet_Nam	               1.1.1
                    A/chicken/Vietnam/KH/2010|Avian|JX021304|2010-04-10|Viet_Nam	               1.1.1
                  A/chicken/Vietnam/TV98/2008|Avian|JX021300|2008-03-14|Viet_Nam	               1.1.1
                     A/Cambodia/X0817302/2013|Human|KF918490|2013-08-16|Cambodia	               1.1.2
                     A/Cambodia/U0417030/2010|Human|JN588804|2010-04-18|Cambodia	               1.1.2
A/environment/Cambodia/E1178W38M3pop661G/2013|Environment|KF918524|2013-09-18|Cambodia	               1.1.2
         A/muscovy_duck/Vietnam/OIE-3312/2011|Avian|AB716337|2011-10-09|Viet_Nam	               1.1.2
                     A/Cambodia/X0810301/2013|Human|KF918470|2013-08-09|Cambodia	               1.1.2
                 A/chicken/Vietnam/DT382/2008|Avian|JX021302|2008-03-21|Viet_Nam	               1.1.2
                 A/duck/Cambodia/TK05D8T/2010|Avian|JN588813|2010-02-12|Cambodia	               1.1.2
                A/duck/Cambodia/TK007D5T/2010|Avian|JN588819|2010-02-10|Cambodia	               1.1.2
             A/chicken/Cambodia/W0530391/2012|Avian|KF369229|2012-05-28|Cambodia	               1.1.2
                     A/Cambodia/X0913301/2013|Human|KF918506|2013-09-13|Cambodia	               1.1.2
                 A/duck/Vietnam/OIE-3002/2011|Avian|AB715369|2011-10-09|Viet_Nam	               1.1.2
                 A/duck/Vietnam/OIE-3038/2012|Avian|AB775638|2012-10-08|Viet_Nam	               1.1.2
                     A/Cambodia/X0502302/2013|Human|KF369257|2013-01-30|Cambodia	               1.1.2
 A/environment/Cambodia/C1190W38M4/2013|Environment|KF918521|2013-09-16|Cambodia	               1.1.2
            A/chicken/Vietnam/NCVD-KA428/2013|Avian|KP097917|2013-01-21|Viet_Nam	               1.1.2
          A/marabou_stork/Cambodia/TM068/2011|Avian|JQ701712|2011-07-14|Cambodia	               1.1.2
      A/environment/Cambodia/C433W/2011|Environment|JQ673605|2011-04-26|Cambodia	               1.1.2
                   A/chicken/Soc_Trang/2/2012|Avian|AB823755|2012-06-17|Viet_Nam	               1.1.2
                     A/Cambodia/V0719348/2011|Human|JQ714217|2011-07-19|Cambodia	               1.1.2
                  A/duck/Cambodia/59W3M1/2013|Avian|KF001431|2013-01-17|Cambodia	               1.1.2
             A/chicken/Cambodia/X0218303/2013|Avian|KF001493|2013-02-15|Cambodia	               1.1.2
      A/environment/Cambodia/C429D/2011|Environment|JQ673604|2011-04-26|Cambodia	               1.1.2
              A/chicken/Cambodia/TKCMB8F/2010|Avian|JN588816|2010-01-28|Cambodia	               1.1.2
                 A/duck/Cambodia/PV027D1/2010|Avian|JN588821|2010-04-30|Cambodia	               1.1.2
                   A/chicken/Soc_Trang/4/2012|Avian|AB822990|2012-06-07|Viet_Nam	               1.1.2
               A/chicken/Cambodia/008LC1/2011|Avian|JN588824|2011-01-27|Cambodia	               1.1.2
                A/duck/Cambodia/W0530392/2012|Avian|KF369231|2012-05-28|Cambodia	               1.1.2
                   A/chicken/Soc_Trang/5/2012|Avian|AB818505|2012-06-17|Viet_Nam	               1.1.2
                     A/Cambodia/V0813302/2011|Human|JQ714220|2011-08-18|Cambodia	               1.1.2
               A/chicken/Cambodia/089LC3/2011|Avian|JQ714242|2011-11-03|Cambodia	               1.1.2
                 A/duck/Khanhhoa/CVVI-24/2013|Avian|KM821629|2013-04-01|Viet_Nam	               1.1.2
             A/chicken/Cambodia/W0530390/2012|Avian|KF369227|2012-05-28|Cambodia	               1.1.2
             A/chicken/Cambodia/PV025LC4/2010|Avian|JN588823|2010-04-23|Cambodia	               1.1.2
